predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor
6.082762530298219,53.0,1.0,24.166091947189145,6.082762530298219,55.60575509783138,7.0710678118654755,26.40075756488817,53.0,55.60575509783138,52.478567053607705,29.206163733020468,1.0,7.0710678118654755,52.478567053607705,23.769728648009426,24.166091947189145,26.40075756488817,29.206163733020468,23.769728648009426
6.082762530298219,53.150729063673246,35.77708763999664,32.55764119219941,6.082762530298219,55.65968020030299,31.064449134018133,38.63935817272331,53.150729063673246,55.65968020030299,56.08029957123981,50.566787519082126,35.77708763999664,31.064449134018133,56.08029957123981,64.77653896280658,32.55764119219941,38.63935817272331,50.566787519082126,64.77653896280658
5.830951894845301,24.041630560342615,25.0,36.22154055254967,5.830951894845301,26.076809620810597,27.073972741361768,31.78049716414141,24.041630560342615,26.076809620810597,1.0,34.66987164671943,25.0,27.073972741361768,1.0,35.22782990761707,36.22154055254967,31.78049716414141,34.66987164671943,35.22782990761707
1.0,5.656854249492381,54.120236510939236,2.0,1.0,6.4031242374328485,53.23532661682466,1.0,5.656854249492381,6.4031242374328485,56.08029957123981,7.211102550927978,54.120236510939236,53.23532661682466,56.08029957123981,52.354560450833695,2.0,1.0,7.211102550927978,52.354560450833695
6.324555320336759,53.150729063673246,1.0,24.698178070456937,6.324555320336759,55.90169943749474,7.280109889280518,26.870057685088806,53.150729063673246,55.90169943749474,52.49761899362675,29.068883707497267,1.0,7.280109889280518,52.49761899362675,24.186773244895647,24.698178070456937,26.870057685088806,29.068883707497267,24.186773244895647
52.55473337388365,28.653097563788805,55.569775957799216,50.695167422546305,52.55473337388365,24.515301344262525,35.805027579936315,32.0,28.653097563788805,24.515301344262525,34.132096331752024,36.124783736376884,55.569775957799216,35.805027579936315,34.132096331752024,64.51356446515724,50.695167422546305,32.0,36.124783736376884,64.51356446515724
55.44366510251645,6.708203932499369,6.324555320336759,26.076809620810597,55.44366510251645,52.009614495783374,53.009433122794285,29.427877939124322,6.708203932499369,52.009614495783374,1.0,23.345235059857504,6.324555320336759,53.009433122794285,1.0,24.331050121192877,26.076809620810597,29.427877939124322,23.345235059857504,24.331050121192877
55.31726674375732,6.4031242374328485,31.016124838541646,38.28837943815329,55.31726674375732,52.81098370604357,56.302753041036986,50.21951811795888,6.4031242374328485,52.81098370604357,36.124783736376884,31.89043743820395,31.016124838541646,56.302753041036986,36.124783736376884,64.62197768561404,38.28837943815329,50.21951811795888,31.89043743820395,64.62197768561404
5.830951894845301,53.41348144429457,1.0,24.758836806279895,5.830951894845301,55.758407437802596,6.708203932499369,26.627053911388696,53.41348144429457,55.758407437802596,52.630789467763066,29.154759474226502,1.0,6.708203932499369,52.630789467763066,24.08318915758459,24.758836806279895,26.627053911388696,29.154759474226502,24.08318915758459
6.082762530298219,53.0,1.0,24.166091947189145,6.082762530298219,55.60575509783138,7.0710678118654755,26.40075756488817,53.0,55.60575509783138,52.478567053607705,29.206163733020468,1.0,7.0710678118654755,52.478567053607705,23.769728648009426,24.166091947189145,26.40075756488817,29.206163733020468,23.769728648009426
6.082762530298219,53.150729063673246,35.77708763999664,32.55764119219941,6.082762530298219,55.65968020030299,31.064449134018133,38.63935817272331,53.150729063673246,55.65968020030299,56.08029957123981,50.566787519082126,35.77708763999664,31.064449134018133,56.08029957123981,64.77653896280658,32.55764119219941,38.63935817272331,50.566787519082126,64.77653896280658
5.830951894845301,25.0,24.041630560342615,36.22154055254967,5.830951894845301,27.073972741361768,26.076809620810597,31.78049716414141,25.0,27.073972741361768,1.0,35.22782990761707,24.041630560342615,26.076809620810597,1.0,34.66987164671943,36.22154055254967,31.78049716414141,35.22782990761707,34.66987164671943
1.0,6.4031242374328485,53.23532661682466,1.0,1.0,5.656854249492381,54.120236510939236,2.0,6.4031242374328485,5.656854249492381,56.08029957123981,7.211102550927978,53.23532661682466,54.120236510939236,56.08029957123981,52.354560450833695,1.0,2.0,7.211102550927978,52.354560450833695
6.324555320336759,53.150729063673246,1.0,24.698178070456937,6.324555320336759,55.90169943749474,7.280109889280518,26.870057685088806,53.150729063673246,55.90169943749474,52.49761899362675,29.068883707497267,1.0,7.280109889280518,52.49761899362675,24.186773244895647,24.698178070456937,26.870057685088806,29.068883707497267,24.186773244895647
52.55473337388365,28.653097563788805,55.569775957799216,50.96076922496363,52.55473337388365,24.515301344262525,35.805027579936315,33.0,28.653097563788805,24.515301344262525,34.132096331752024,36.87817782917155,55.569775957799216,35.805027579936315,34.132096331752024,65.45991139621256,50.96076922496363,33.0,36.87817782917155,65.45991139621256
55.44366510251645,6.324555320336759,6.708203932499369,26.1725046566048,55.44366510251645,53.009433122794285,52.009614495783374,29.274562336608895,6.324555320336759,53.009433122794285,1.0,24.186773244895647,6.708203932499369,52.009614495783374,1.0,23.194827009486403,26.1725046566048,29.274562336608895,24.186773244895647,23.194827009486403
55.31726674375732,6.4031242374328485,31.016124838541646,38.28837943815329,55.31726674375732,52.81098370604357,56.302753041036986,50.21951811795888,6.4031242374328485,52.81098370604357,36.124783736376884,31.89043743820395,31.016124838541646,56.302753041036986,36.124783736376884,64.62197768561404,38.28837943815329,50.21951811795888,31.89043743820395,64.62197768561404
5.830951894845301,53.41348144429457,1.0,24.758836806279895,5.830951894845301,55.758407437802596,6.708203932499369,26.627053911388696,53.41348144429457,55.758407437802596,52.630789467763066,29.154759474226502,1.0,6.708203932499369,52.630789467763066,24.08318915758459,24.758836806279895,26.627053911388696,29.154759474226502,24.08318915758459
6.082762530298219,53.0,1.0,24.166091947189145,6.082762530298219,55.60575509783138,7.0710678118654755,26.40075756488817,53.0,55.60575509783138,52.478567053607705,29.206163733020468,1.0,7.0710678118654755,52.478567053607705,23.769728648009426,24.166091947189145,26.40075756488817,29.206163733020468,23.769728648009426
6.082762530298219,53.150729063673246,35.77708763999664,32.55764119219941,6.082762530298219,55.65968020030299,31.064449134018133,38.63935817272331,53.150729063673246,55.65968020030299,56.08029957123981,50.566787519082126,35.77708763999664,31.064449134018133,56.08029957123981,64.77653896280658,32.55764119219941,38.63935817272331,50.566787519082126,64.77653896280658
5.830951894845301,24.041630560342615,25.0,36.22154055254967,5.830951894845301,26.076809620810597,27.073972741361768,31.78049716414141,24.041630560342615,26.076809620810597,1.0,34.66987164671943,25.0,27.073972741361768,1.0,35.22782990761707,36.22154055254967,31.78049716414141,34.66987164671943,35.22782990761707
1.0,5.656854249492381,54.120236510939236,2.0,1.0,6.4031242374328485,53.23532661682466,1.0,5.656854249492381,6.4031242374328485,56.08029957123981,7.211102550927978,54.120236510939236,53.23532661682466,56.08029957123981,52.354560450833695,2.0,1.0,7.211102550927978,52.354560450833695
36.235341863986875,30.59411708155671,50.08991914547278,26.68332812825267,36.235341863986875,17.11724276862369,29.732137494637012,17.11724276862369,30.59411708155671,17.11724276862369,20.223748416156685,4.0,50.08991914547278,29.732137494637012,20.223748416156685,24.186773244895647,26.68332812825267,17.11724276862369,4.0,24.186773244895647
36.359317925395686,37.21558813185679,31.38470965295043,50.15974481593781,36.359317925395686,1.0,17.0,29.154759474226502,37.21558813185679,1.0,17.88854381999832,29.546573405388315,31.38470965295043,17.0,17.88854381999832,19.4164878389476,50.15974481593781,29.154759474226502,29.546573405388315,19.4164878389476
17.69180601295413,30.01666203960727,36.6742416417845,54.57105459856901,17.69180601295413,20.248456731316587,31.240998703626616,41.0,30.01666203960727,20.248456731316587,50.93132631298737,54.70831746635972,36.6742416417845,31.240998703626616,50.93132631298737,26.248809496813376,54.57105459856901,41.0,54.70831746635972,26.248809496813376
30.364452901377952,49.193495504995376,50.08991914547278,25.96150997149434,30.364452901377952,19.849433241279208,20.615528128088304,4.47213595499958,49.193495504995376,19.849433241279208,1.0,24.20743687382041,50.08991914547278,20.615528128088304,1.0,25.0,25.96150997149434,4.47213595499958,24.20743687382041,25.0
35.84689665786984,30.01666203960727,49.25444142409901,26.076809620810597,35.84689665786984,17.029386365926403,29.206163733020468,16.76305461424021,30.01666203960727,17.029386365926403,19.924858845171276,4.123105625617661,49.25444142409901,29.206163733020468,19.924858845171276,24.041630560342615,26.076809620810597,16.76305461424021,4.123105625617661,24.041630560342615
30.083217912982647,50.44799302251776,26.92582403567252,1.0,30.083217912982647,21.02379604162864,3.1622776601683795,31.016124838541646,50.44799302251776,21.02379604162864,24.08318915758459,51.419840528729765,26.92582403567252,3.1622776601683795,24.08318915758459,27.85677655436824,1.0,31.016124838541646,51.419840528729765,27.85677655436824
36.40054944640259,30.479501308256342,50.47771785649585,26.90724809414742,36.40054944640259,17.204650534085253,29.614185789921695,17.46424919657298,30.479501308256342,17.204650534085253,20.615528128088304,3.605551275463989,50.47771785649585,29.614185789921695,20.615528128088304,24.166091947189145,26.90724809414742,17.46424919657298,3.605551275463989,24.166091947189145
30.4138126514911,30.886890422961002,50.0,26.832815729997478,30.4138126514911,1.0,20.615528128088304,3.605551275463989,30.886890422961002,1.0,19.849433241279208,4.242640687119285,50.0,20.615528128088304,19.849433241279208,24.08318915758459,26.832815729997478,3.605551275463989,4.242640687119285,24.08318915758459
36.05551275463989,30.4138126514911,50.0,26.1725046566048,36.05551275463989,17.46424919657298,29.5296461204668,17.0,30.4138126514911,17.46424919657298,20.12461179749811,4.47213595499958,50.0,29.5296461204668,20.12461179749811,24.596747752497688,26.1725046566048,17.0,4.47213595499958,24.596747752497688
36.235341863986875,30.59411708155671,50.08991914547278,26.68332812825267,36.235341863986875,17.11724276862369,29.732137494637012,17.11724276862369,30.59411708155671,17.11724276862369,20.223748416156685,4.0,50.08991914547278,29.732137494637012,20.223748416156685,24.186773244895647,26.68332812825267,17.11724276862369,4.0,24.186773244895647
37.21558813185679,36.359317925395686,31.38470965295043,50.15974481593781,37.21558813185679,1.0,17.88854381999832,29.546573405388315,36.359317925395686,1.0,17.0,29.154759474226502,31.38470965295043,17.88854381999832,17.0,19.4164878389476,50.15974481593781,29.546573405388315,29.154759474226502,19.4164878389476
17.69180601295413,30.01666203960727,36.6742416417845,36.49657518178932,17.69180601295413,20.248456731316587,31.240998703626616,30.610455730027933,30.01666203960727,20.248456731316587,50.93132631298737,50.20956084253277,36.6742416417845,31.240998703626616,50.93132631298737,1.0,36.49657518178932,30.610455730027933,50.20956084253277,1.0
30.364452901377952,50.08991914547278,49.193495504995376,25.96150997149434,30.364452901377952,20.615528128088304,19.849433241279208,4.47213595499958,50.08991914547278,20.615528128088304,1.0,25.0,49.193495504995376,19.849433241279208,1.0,24.20743687382041,25.96150997149434,4.47213595499958,25.0,24.20743687382041
35.84689665786984,30.01666203960727,49.25444142409901,26.076809620810597,35.84689665786984,17.029386365926403,29.206163733020468,16.76305461424021,30.01666203960727,17.029386365926403,19.924858845171276,4.123105625617661,49.25444142409901,29.206163733020468,19.924858845171276,24.041630560342615,26.076809620810597,16.76305461424021,4.123105625617661,24.041630560342615
30.083217912982647,50.44799302251776,26.92582403567252,1.0,30.083217912982647,21.02379604162864,3.1622776601683795,31.016124838541646,50.44799302251776,21.02379604162864,24.08318915758459,51.419840528729765,26.92582403567252,3.1622776601683795,24.08318915758459,27.85677655436824,1.0,31.016124838541646,51.419840528729765,27.85677655436824
36.40054944640259,30.479501308256342,50.47771785649585,26.90724809414742,36.40054944640259,17.204650534085253,29.614185789921695,17.46424919657298,30.479501308256342,17.204650534085253,20.615528128088304,3.605551275463989,50.47771785649585,29.614185789921695,20.615528128088304,24.166091947189145,26.90724809414742,17.46424919657298,3.605551275463989,24.166091947189145
30.886890422961002,30.4138126514911,50.0,26.832815729997478,30.886890422961002,1.0,19.849433241279208,4.242640687119285,30.4138126514911,1.0,20.615528128088304,3.605551275463989,50.0,19.849433241279208,20.615528128088304,24.08318915758459,26.832815729997478,4.242640687119285,3.605551275463989,24.08318915758459
36.05551275463989,30.4138126514911,50.0,26.1725046566048,36.05551275463989,17.46424919657298,29.5296461204668,17.0,30.4138126514911,17.46424919657298,20.12461179749811,4.47213595499958,50.0,29.5296461204668,20.12461179749811,24.596747752497688,26.1725046566048,17.0,4.47213595499958,24.596747752497688
36.235341863986875,30.59411708155671,50.08991914547278,26.68332812825267,36.235341863986875,17.11724276862369,29.732137494637012,17.11724276862369,30.59411708155671,17.11724276862369,20.223748416156685,4.0,50.08991914547278,29.732137494637012,20.223748416156685,24.186773244895647,26.68332812825267,17.11724276862369,4.0,24.186773244895647
36.359317925395686,37.21558813185679,31.38470965295043,50.15974481593781,36.359317925395686,1.0,17.0,29.154759474226502,37.21558813185679,1.0,17.88854381999832,29.546573405388315,31.38470965295043,17.0,17.88854381999832,19.4164878389476,50.15974481593781,29.154759474226502,29.546573405388315,19.4164878389476
17.69180601295413,30.01666203960727,36.6742416417845,54.57105459856901,17.69180601295413,20.248456731316587,31.240998703626616,41.0,30.01666203960727,20.248456731316587,50.93132631298737,54.70831746635972,36.6742416417845,31.240998703626616,50.93132631298737,26.248809496813376,54.57105459856901,41.0,54.70831746635972,26.248809496813376
30.364452901377952,49.193495504995376,50.08991914547278,25.96150997149434,30.364452901377952,19.849433241279208,20.615528128088304,4.47213595499958,49.193495504995376,19.849433241279208,1.0,24.20743687382041,50.08991914547278,20.615528128088304,1.0,25.0,25.96150997149434,4.47213595499958,24.20743687382041,25.0
35.84689665786984,30.01666203960727,49.25444142409901,26.076809620810597,35.84689665786984,17.029386365926403,29.206163733020468,16.76305461424021,30.01666203960727,17.029386365926403,19.924858845171276,4.123105625617661,49.25444142409901,29.206163733020468,19.924858845171276,24.041630560342615,26.076809620810597,16.76305461424021,4.123105625617661,24.041630560342615
52.392747589718944,61.1310068623117,51.419840528729765,29.410882339705484,52.392747589718944,12.806248474865697,1.0,36.05551275463989,61.1310068623117,12.806248474865697,13.601470508735444,48.33218389437829,51.419840528729765,1.0,13.601470508735444,35.11409973215888,29.410882339705484,36.05551275463989,48.33218389437829,35.11409973215888
52.69724850502159,61.326992425847855,51.86520991955976,30.083217912982647,52.69724850502159,12.649110640673518,1.0,36.0,61.326992425847855,12.649110640673518,13.601470508735444,48.16637831516918,51.86520991955976,1.0,13.601470508735444,35.0,30.083217912982647,36.0,48.16637831516918,35.0
52.20153254455275,30.066592756745816,30.14962686336267,62.625873247404705,52.20153254455275,35.11409973215888,36.05551275463989,18.24828759089466,30.066592756745816,35.11409973215888,1.0,51.78802950489621,30.14962686336267,36.05551275463989,1.0,52.773099207835045,62.625873247404705,18.24828759089466,51.78802950489621,52.773099207835045
52.20153254455275,61.26989472816156,51.24451190127583,29.546573405388315,52.20153254455275,13.0,1.0,35.4682957019364,61.26989472816156,13.0,13.416407864998739,48.010415536631214,51.24451190127583,1.0,13.416407864998739,34.828149534535996,29.546573405388315,35.4682957019364,48.010415536631214,34.828149534535996
53.03772242470448,61.40032573203501,52.08646657242167,29.0,53.03772242470448,12.041594578792296,1.4142135623730951,36.71511950137164,61.40032573203501,12.041594578792296,13.45362404707371,48.25971404805462,52.08646657242167,1.4142135623730951,13.45362404707371,35.35533905932738,29.0,36.71511950137164,48.25971404805462,35.35533905932738
52.392747589718944,60.63827174318213,51.07837115648854,28.635642126552707,52.392747589718944,13.038404810405298,1.4142135623730951,36.345563690772494,60.63827174318213,13.038404810405298,13.416407864998739,48.507731342539614,51.07837115648854,1.4142135623730951,13.416407864998739,35.510561809129406,28.635642126552707,36.345563690772494,48.507731342539614,35.510561809129406
13.152946437965905,14.142135623730951,48.16637831516918,5.656854249492381,13.152946437965905,1.0,35.510561809129406,18.027756377319946,14.142135623730951,1.0,34.52535300326414,18.973665961010276,48.16637831516918,35.510561809129406,34.52535300326414,52.0,5.656854249492381,18.027756377319946,18.973665961010276,52.0
1.0,52.32590180780452,50.99019513592785,30.083217912982647,1.0,52.773099207835045,51.42956348249516,29.832867780352597,52.32590180780452,52.773099207835045,1.4142135623730951,35.84689665786984,50.99019513592785,51.42956348249516,1.4142135623730951,34.48187929913333,30.083217912982647,29.832867780352597,35.84689665786984,34.48187929913333
1.0,52.3450093132096,60.440052945046304,51.35172830587107,1.0,53.33854141237835,61.40032573203501,52.3450093132096,52.3450093132096,53.33854141237835,12.529964086141668,1.0,60.440052945046304,61.40032573203501,12.529964086141668,13.038404810405298,51.35172830587107,52.3450093132096,1.0,13.038404810405298
52.392747589718944,61.1310068623117,51.419840528729765,29.410882339705484,52.392747589718944,12.806248474865697,1.0,36.05551275463989,61.1310068623117,12.806248474865697,13.601470508735444,48.33218389437829,51.419840528729765,1.0,13.601470508735444,35.11409973215888,29.410882339705484,36.05551275463989,48.33218389437829,35.11409973215888
52.69724850502159,61.326992425847855,51.86520991955976,30.083217912982647,52.69724850502159,12.649110640673518,1.0,36.0,61.326992425847855,12.649110640673518,13.601470508735444,48.16637831516918,51.86520991955976,1.0,13.601470508735444,35.0,30.083217912982647,36.0,48.16637831516918,35.0
52.20153254455275,30.066592756745816,30.14962686336267,62.625873247404705,52.20153254455275,35.11409973215888,36.05551275463989,18.24828759089466,30.066592756745816,35.11409973215888,1.0,51.78802950489621,30.14962686336267,36.05551275463989,1.0,52.773099207835045,62.625873247404705,18.24828759089466,51.78802950489621,52.773099207835045
52.20153254455275,61.26989472816156,51.24451190127583,28.635642126552707,52.20153254455275,13.0,1.0,36.124783736376884,61.26989472816156,13.0,13.416407864998739,48.60041152089147,51.24451190127583,1.0,13.416407864998739,35.4682957019364,28.635642126552707,36.124783736376884,48.60041152089147,35.4682957019364
53.03772242470448,61.40032573203501,52.08646657242167,29.0,53.03772242470448,12.041594578792296,1.4142135623730951,36.71511950137164,61.40032573203501,12.041594578792296,13.45362404707371,48.25971404805462,52.08646657242167,1.4142135623730951,13.45362404707371,35.35533905932738,29.0,36.71511950137164,48.25971404805462,35.35533905932738
52.392747589718944,60.63827174318213,51.07837115648854,28.635642126552707,52.392747589718944,13.038404810405298,1.4142135623730951,36.345563690772494,60.63827174318213,13.038404810405298,13.416407864998739,48.507731342539614,51.07837115648854,1.4142135623730951,13.416407864998739,35.510561809129406,28.635642126552707,36.345563690772494,48.507731342539614,35.510561809129406
14.142135623730951,13.152946437965905,48.16637831516918,5.656854249492381,14.142135623730951,1.0,34.52535300326414,18.973665961010276,13.152946437965905,1.0,35.510561809129406,18.027756377319946,48.16637831516918,34.52535300326414,35.510561809129406,52.0,5.656854249492381,18.973665961010276,18.027756377319946,52.0
1.0,52.773099207835045,51.42956348249516,28.861739379323623,1.0,52.32590180780452,50.99019513592785,29.120439557122072,52.773099207835045,52.32590180780452,1.4142135623730951,36.359317925395686,51.42956348249516,50.99019513592785,1.4142135623730951,34.9857113690718,28.861739379323623,29.120439557122072,36.359317925395686,34.9857113690718
1.0,53.33854141237835,61.40032573203501,52.3450093132096,1.0,52.3450093132096,60.440052945046304,51.35172830587107,53.33854141237835,52.3450093132096,12.529964086141668,1.0,61.40032573203501,60.440052945046304,12.529964086141668,13.038404810405298,52.3450093132096,51.35172830587107,1.0,13.038404810405298
52.392747589718944,61.1310068623117,51.419840528729765,29.410882339705484,52.392747589718944,12.806248474865697,1.0,36.05551275463989,61.1310068623117,12.806248474865697,13.601470508735444,48.33218389437829,51.419840528729765,1.0,13.601470508735444,35.11409973215888,29.410882339705484,36.05551275463989,48.33218389437829,35.11409973215888
52.69724850502159,61.326992425847855,51.86520991955976,30.083217912982647,52.69724850502159,12.649110640673518,1.0,36.0,61.326992425847855,12.649110640673518,13.601470508735444,48.16637831516918,51.86520991955976,1.0,13.601470508735444,35.0,30.083217912982647,36.0,48.16637831516918,35.0
52.20153254455275,30.066592756745816,30.14962686336267,62.625873247404705,52.20153254455275,35.11409973215888,36.05551275463989,18.24828759089466,30.066592756745816,35.11409973215888,1.0,51.78802950489621,30.14962686336267,36.05551275463989,1.0,52.773099207835045,62.625873247404705,18.24828759089466,51.78802950489621,52.773099207835045
52.20153254455275,61.26989472816156,51.24451190127583,29.546573405388315,52.20153254455275,13.0,1.0,35.4682957019364,61.26989472816156,13.0,13.416407864998739,48.010415536631214,51.24451190127583,1.0,13.416407864998739,34.828149534535996,29.546573405388315,35.4682957019364,48.010415536631214,34.828149534535996
53.03772242470448,61.40032573203501,52.08646657242167,29.0,53.03772242470448,12.041594578792296,1.4142135623730951,36.71511950137164,61.40032573203501,12.041594578792296,13.45362404707371,48.25971404805462,52.08646657242167,1.4142135623730951,13.45362404707371,35.35533905932738,29.0,36.71511950137164,48.25971404805462,35.35533905932738
1.0,30.870698080866262,18.439088914585774,18.24828759089466,1.0,30.463092423455635,19.4164878389476,19.235384061671343,30.870698080866262,30.463092423455635,39.20459156782532,39.824615503479755,18.439088914585774,19.4164878389476,39.20459156782532,1.0,18.24828759089466,19.235384061671343,39.824615503479755,1.0
1.4142135623730951,1.0,31.11269837220809,18.027756377319946,1.4142135623730951,1.0,31.144823004794873,19.4164878389476,1.0,1.0,30.4138126514911,18.867962264113206,31.11269837220809,31.144823004794873,30.4138126514911,38.897300677553446,18.027756377319946,19.4164878389476,18.867962264113206,38.897300677553446
1.4142135623730951,30.870698080866262,17.804493814764857,18.601075237738275,1.4142135623730951,30.4138126514911,19.209372712298546,20.0,30.870698080866262,30.4138126514911,39.01281840626232,39.05124837953327,17.804493814764857,19.209372712298546,39.01281840626232,1.0,18.601075237738275,20.0,39.05124837953327,1.0
1.4142135623730951,31.144823004794873,18.681541692269406,18.027756377319946,1.4142135623730951,30.265491900843113,19.924858845171276,19.313207915827967,31.144823004794873,30.265491900843113,39.0,39.56008088970496,18.681541692269406,19.924858845171276,39.0,1.4142135623730951,18.027756377319946,19.313207915827967,39.56008088970496,1.4142135623730951
1.0,31.04834939252005,18.027756377319946,19.026297590440446,1.0,30.805843601498726,19.026297590440446,20.024984394500787,31.04834939252005,30.805843601498726,38.948684188300895,39.6232255123179,18.027756377319946,19.026297590440446,38.948684188300895,1.0,19.026297590440446,20.024984394500787,39.6232255123179,1.0
1.0,31.064449134018133,18.384776310850235,18.973665961010276,1.0,30.528675044947494,19.313207915827967,19.924858845171276,31.064449134018133,30.528675044947494,38.948684188300895,40.311288741492746,18.384776310850235,19.313207915827967,38.948684188300895,1.4142135623730951,18.973665961010276,19.924858845171276,40.311288741492746,1.4142135623730951
1.4142135623730951,17.69180601295413,17.804493814764857,28.284271247461902,1.4142135623730951,19.1049731745428,19.209372712298546,29.427877939124322,17.69180601295413,19.1049731745428,1.4142135623730951,18.35755975068582,17.804493814764857,19.209372712298546,1.4142135623730951,19.72308292331602,28.284271247461902,29.427877939124322,18.35755975068582,19.72308292331602
1.4142135623730951,1.0,31.04834939252005,18.788294228055936,1.4142135623730951,1.0,30.364452901377952,20.12461179749811,1.0,1.0,30.083217912982647,19.235384061671343,31.04834939252005,30.364452901377952,30.083217912982647,39.05124837953327,18.788294228055936,20.12461179749811,19.235384061671343,39.05124837953327
1.0,31.064449134018133,19.1049731745428,19.235384061671343,1.0,31.016124838541646,20.09975124224178,20.223748416156685,31.064449134018133,31.016124838541646,39.11521443121589,39.96248240537617,19.1049731745428,20.09975124224178,39.11521443121589,1.0,19.235384061671343,20.223748416156685,39.96248240537617,1.0
1.0,30.870698080866262,18.439088914585774,18.24828759089466,1.0,30.463092423455635,19.4164878389476,19.235384061671343,30.870698080866262,30.463092423455635,39.20459156782532,39.824615503479755,18.439088914585774,19.4164878389476,39.20459156782532,1.0,18.24828759089466,19.235384061671343,39.824615503479755,1.0
1.0,1.4142135623730951,31.11269837220809,18.027756377319946,1.0,1.0,30.4138126514911,18.867962264113206,1.4142135623730951,1.0,31.144823004794873,19.4164878389476,31.11269837220809,30.4138126514911,31.144823004794873,38.897300677553446,18.027756377319946,18.867962264113206,19.4164878389476,38.897300677553446
1.4142135623730951,30.870698080866262,18.601075237738275,17.804493814764857,1.4142135623730951,30.4138126514911,20.0,19.209372712298546,30.870698080866262,30.4138126514911,39.05124837953327,39.01281840626232,18.601075237738275,20.0,39.05124837953327,1.0,17.804493814764857,19.209372712298546,39.01281840626232,1.0
1.4142135623730951,31.144823004794873,18.681541692269406,18.027756377319946,1.4142135623730951,30.265491900843113,19.924858845171276,19.313207915827967,31.144823004794873,30.265491900843113,39.0,39.56008088970496,18.681541692269406,19.924858845171276,39.0,1.4142135623730951,18.027756377319946,19.313207915827967,39.56008088970496,1.4142135623730951
1.0,31.04834939252005,19.026297590440446,18.027756377319946,1.0,30.805843601498726,20.024984394500787,19.026297590440446,31.04834939252005,30.805843601498726,39.6232255123179,38.948684188300895,19.026297590440446,20.024984394500787,39.6232255123179,1.0,18.027756377319946,19.026297590440446,38.948684188300895,1.0
1.0,31.064449134018133,18.384776310850235,18.973665961010276,1.0,30.528675044947494,19.313207915827967,19.924858845171276,31.064449134018133,30.528675044947494,38.948684188300895,40.311288741492746,18.384776310850235,19.313207915827967,38.948684188300895,1.4142135623730951,18.973665961010276,19.924858845171276,40.311288741492746,1.4142135623730951
1.4142135623730951,17.69180601295413,17.804493814764857,28.284271247461902,1.4142135623730951,19.1049731745428,19.209372712298546,29.427877939124322,17.69180601295413,19.1049731745428,1.4142135623730951,18.35755975068582,17.804493814764857,19.209372712298546,1.4142135623730951,19.72308292331602,28.284271247461902,29.427877939124322,18.35755975068582,19.72308292331602
1.0,1.4142135623730951,31.04834939252005,18.788294228055936,1.0,1.0,30.083217912982647,19.235384061671343,1.4142135623730951,1.0,30.364452901377952,20.12461179749811,31.04834939252005,30.083217912982647,30.364452901377952,39.05124837953327,18.788294228055936,19.235384061671343,20.12461179749811,39.05124837953327
1.0,31.064449134018133,19.235384061671343,19.1049731745428,1.0,31.016124838541646,20.223748416156685,20.09975124224178,31.064449134018133,31.016124838541646,39.96248240537617,39.11521443121589,19.235384061671343,20.223748416156685,39.96248240537617,1.0,19.1049731745428,20.09975124224178,39.11521443121589,1.0
1.0,30.870698080866262,18.439088914585774,18.24828759089466,1.0,30.463092423455635,19.4164878389476,19.235384061671343,30.870698080866262,30.463092423455635,39.20459156782532,39.824615503479755,18.439088914585774,19.4164878389476,39.20459156782532,1.0,18.24828759089466,19.235384061671343,39.824615503479755,1.0
1.4142135623730951,1.0,31.11269837220809,18.027756377319946,1.4142135623730951,1.0,31.144823004794873,19.4164878389476,1.0,1.0,30.4138126514911,18.867962264113206,31.11269837220809,31.144823004794873,30.4138126514911,38.897300677553446,18.027756377319946,19.4164878389476,18.867962264113206,38.897300677553446
1.4142135623730951,30.870698080866262,17.804493814764857,18.601075237738275,1.4142135623730951,30.4138126514911,19.209372712298546,20.0,30.870698080866262,30.4138126514911,39.01281840626232,39.05124837953327,17.804493814764857,19.209372712298546,39.01281840626232,1.0,18.601075237738275,20.0,39.05124837953327,1.0
1.4142135623730951,31.144823004794873,18.681541692269406,18.027756377319946,1.4142135623730951,30.265491900843113,19.924858845171276,19.313207915827967,31.144823004794873,30.265491900843113,39.0,39.56008088970496,18.681541692269406,19.924858845171276,39.0,1.4142135623730951,18.027756377319946,19.313207915827967,39.56008088970496,1.4142135623730951
1.0,31.04834939252005,18.027756377319946,19.026297590440446,1.0,30.805843601498726,19.026297590440446,20.024984394500787,31.04834939252005,30.805843601498726,38.948684188300895,39.6232255123179,18.027756377319946,19.026297590440446,38.948684188300895,1.0,19.026297590440446,20.024984394500787,39.6232255123179,1.0
15.620499351813308,1.0,21.633307652783937,35.84689665786984,15.620499351813308,16.278820596099706,8.0,21.37755832643195,1.0,16.278820596099706,22.47220505424423,36.24913792078372,21.633307652783937,8.0,22.47220505424423,21.37755832643195,35.84689665786984,21.37755832643195,36.24913792078372,21.37755832643195
15.264337522473747,1.0,21.587033144922902,35.38361202590826,15.264337522473747,16.1245154965971,8.54400374531753,21.095023109728988,1.0,16.1245154965971,22.561028345356956,36.069377593742864,21.587033144922902,8.54400374531753,22.561028345356956,21.213203435596427,35.38361202590826,21.095023109728988,36.069377593742864,21.213203435596427
