predictor,predictor.1,predictor.2,predictor.3,predictor.4,predictor.5,predictor.6,predictor.7,predictor.8,predictor.9,north,south,outcomes
0.1778846153846154,0.0408653846153846,0.0721153846153846,0.110576923076923,0.0432692307692307,0.1009615384615384,0.0745192307692307,0.110576923076923,0.1586538461538461,0.110576923076923,1,0,7
0.1473922902494331,0.0226757369614512,0.0770975056689342,0.1179138321995464,0.1519274376417233,0.0907029478458049,0.1541950113378684,0.0907029478458049,0.0362811791383219,0.1111111111111111,1,0,7
0.1227272727272727,0.0159090909090909,0.0886363636363636,0.1295454545454545,0.0613636363636363,0.1409090909090909,0.0886363636363636,0.1272727272727272,0.15,0.075,1,0,7
0.0945054945054945,0.0153846153846153,0.0989010989010989,0.1318681318681318,0.0791208791208791,0.1494505494505494,0.1010989010989011,0.1296703296703296,0.1384615384615384,0.0615384615384615,1,0,7
0.0685224839400428,0.025695931477516,0.1134903640256959,0.1284796573875803,0.0985010706638115,0.15203426124197,0.1113490364025695,0.1263383297644539,0.1241970021413276,0.0513918629550321,1,0,7
0.1017857142857142,0.125,0.1053571428571428,0.1,0.1053571428571428,0.1017857142857142,0.0946428571428571,0.0392857142857142,0.0946428571428571,0.1321428571428571,1,0,7
0.0453400503778337,0.0730478589420654,0.0453400503778337,0.0755667506297229,0.163727959697733,0.1335012594458438,0.1612090680100755,0.1309823677581864,0.1158690176322418,0.0554156171284634,1,0,7
0.0334029227557411,0.0855949895615866,0.0354906054279749,0.0855949895615866,0.1440501043841336,0.0981210855949895,0.1565762004175365,0.1210855949895615,0.1419624217118998,0.0981210855949895,1,0,7
0.0394190871369294,0.1078838174273859,0.1452282157676348,0.0829875518672199,0.1659751037344398,0.0995850622406639,0.1431535269709543,0.0829875518672199,0.0746887966804979,0.0580912863070539,1,0,7
0.0527426160337552,0.1308016877637131,0.1455696202531645,0.0696202531645569,0.170886075949367,0.0780590717299578,0.1434599156118143,0.0696202531645569,0.0696202531645569,0.0696202531645569,1,0,7
0.0757238307349666,0.153674832962138,0.1447661469933185,0.0601336302895322,0.0712694877505567,0.086859688195991,0.0690423162583518,0.086859688195991,0.1848552338530066,0.066815144766147,1,0,7
0.1002227171492204,0.1603563474387528,0.133630289532294,0.0489977728285077,0.1603563474387528,0.0378619153674833,0.133630289532294,0.0512249443207126,0.0734966592427616,0.1002227171492204,1,0,7
0.128735632183908,0.1655172413793103,0.1241379310344827,0.0436781609195402,0.1448275862068965,0.025287356321839,0.1218390804597701,0.0459770114942528,0.0827586206896551,0.1172413793103448,1,0,7
0.1255230125523012,0.0690376569037656,0.1276150627615062,0.0690376569037656,0.1527196652719665,0.1276150627615062,0.0878661087866108,0.0774058577405857,0.0878661087866108,0.0753138075313807,1,0,8
0.12,0.0631578947368421,0.1221052631578947,0.0610526315789473,0.1221052631578947,0.0631578947368421,0.1663157894736842,0.1094736842105263,0.0884210526315789,0.0842105263157894,1,0,8
0.1169977924944812,0.0618101545253863,0.119205298013245,0.0596026490066225,0.1788079470198675,0.0905077262693156,0.0927152317880794,0.0927152317880794,0.0927152317880794,0.0949227373068432,1,0,8
0.1118721461187214,0.0616438356164383,0.1141552511415525,0.0593607305936073,0.182648401826484,0.0684931506849315,0.1004566210045662,0.1027397260273972,0.0981735159817351,0.1004566210045662,1,0,8
0.1058823529411764,0.0658823529411764,0.1058823529411764,0.0635294117647058,0.1764705882352941,0.0470588235294117,0.108235294117647,0.108235294117647,0.108235294117647,0.1105882352941176,1,0,8
0.0997566909975669,0.072992700729927,0.0997566909975669,0.0705596107055961,0.1630170316301703,0.0316301703163017,0.1167883211678832,0.1143552311435523,0.1143552311435523,0.1167883211678832,1,0,8
0.0876404494382022,0.0764044943820224,0.0853932584269663,0.0741573033707865,0.1146067415730337,0.1056179775280898,0.1123595505617977,0.1078651685393258,0.1505617977528089,0.0853932584269663,1,0,8
0.0986666666666666,0.1013333333333333,0.096,0.0986666666666666,0.0986666666666666,0.0986666666666666,0.12,0.0213333333333333,0.144,0.1226666666666666,1,0,8
0.0915841584158415,0.1039603960396039,0.0891089108910891,0.1039603960396039,0.0866336633663366,0.0272277227722772,0.1386138613861386,0.1089108910891089,0.1386138613861386,0.1113861386138613,1,0,8
0.0946601941747572,0.1116504854368932,0.0922330097087378,0.1116504854368932,0.0631067961165048,0.0436893203883495,0.1383495145631068,0.1019417475728155,0.1383495145631068,0.1043689320388349,1,0,8
0.1012048192771084,0.1180722891566265,0.0987951807228915,0.1180722891566265,0.0987951807228915,0.1204819277108433,0.0481927710843373,0.0650602409638554,0.1373493975903614,0.0939759036144578,1,0,8
0.1052631578947368,0.1167048054919908,0.102974828375286,0.1189931350114416,0.0411899313501144,0.0869565217391304,0.1304347826086956,0.0823798627002288,0.1304347826086956,0.0846681922196796,1,0,8
0.1106194690265486,0.1150442477876106,0.1084070796460177,0.1172566371681416,0.0420353982300885,0.1084070796460177,0.1216814159292035,0.0752212389380531,0.1238938053097345,0.077433628318584,1,0,8
0.1161290322580645,0.1096774193548387,0.1161290322580645,0.1118279569892473,0.0516129032258064,0.1268817204301075,0.1139784946236559,0.0688172043010752,0.1139784946236559,0.0709677419354838,1,0,8
0.1210855949895615,0.1022964509394572,0.1210855949895615,0.104384133611691,0.0668058455114822,0.1377870563674321,0.1064718162839248,0.0668058455114822,0.1085594989561586,0.0647181628392484,1,0,8
0.1348314606741573,0.1011235955056179,0.1370786516853932,0.1033707865168539,0.1078651685393258,0.0719101123595505,0.1101123595505618,0.0696629213483146,0.0719101123595505,0.0921348314606741,1,0,8
0.1203883495145631,0.0796116504854368,0.1203883495145631,0.0815533980582524,0.1223300970873786,0.0815533980582524,0.1048543689320388,0.1378640776699029,0.087378640776699,0.0640776699029126,1,0,8
0.1275720164609053,0.0761316872427983,0.1296296296296296,0.0761316872427983,0.1316872427983539,0.139917695473251,0.088477366255144,0.0699588477366255,0.088477366255144,0.0720164609053498,1,0,8
0.1255230125523012,0.0690376569037656,0.1276150627615062,0.0690376569037656,0.1527196652719665,0.1276150627615062,0.0878661087866108,0.0774058577405857,0.0878661087866108,0.0753138075313807,1,0,8
0.12,0.0631578947368421,0.1221052631578947,0.0610526315789473,0.1221052631578947,0.0631578947368421,0.1663157894736842,0.1094736842105263,0.0884210526315789,0.0842105263157894,1,0,8
0.1169977924944812,0.0618101545253863,0.119205298013245,0.0596026490066225,0.1788079470198675,0.0905077262693156,0.0927152317880794,0.0927152317880794,0.0927152317880794,0.0949227373068432,1,0,8
0.1118721461187214,0.0616438356164383,0.1141552511415525,0.0593607305936073,0.182648401826484,0.0684931506849315,0.1004566210045662,0.1027397260273972,0.0981735159817351,0.1004566210045662,1,0,8
0.1058823529411764,0.0658823529411764,0.1058823529411764,0.0635294117647058,0.1764705882352941,0.0470588235294117,0.108235294117647,0.108235294117647,0.108235294117647,0.1105882352941176,1,0,8
0.111328125,0.126953125,0.091796875,0.103515625,0.11328125,0.126953125,0.076171875,0.103515625,0.083984375,0.0625,1,0,9
0.1217228464419475,0.1142322097378277,0.097378277153558,0.099250936329588,0.1235955056179775,0.1142322097378277,0.0823970037453183,0.1048689138576779,0.0767790262172284,0.0655430711610486,1,0,9
0.127208480565371,0.0954063604240282,0.0883392226148409,0.1007067137809187,0.0706713780918728,0.0671378091872791,0.1378091872791519,0.0883392226148409,0.127208480565371,0.097173144876325,1,0,9
0.131578947368421,0.0807017543859649,0.1052631578947368,0.0842105263157894,0.1052631578947368,0.0859649122807017,0.1333333333333333,0.0789473684210526,0.0982456140350877,0.0964912280701754,1,0,9
0.1433962264150943,0.0698113207547169,0.1169811320754717,0.0830188679245283,0.1433962264150943,0.0679245283018867,0.1150943396226415,0.0981132075471698,0.0773584905660377,0.0849056603773584,1,0,9
0.1442687747035573,0.0553359683794466,0.1245059288537549,0.0790513833992094,0.1442687747035573,0.0533596837944664,0.1284584980237154,0.0928853754940711,0.0849802371541501,0.0928853754940711,1,0,9
0.136,0.04,0.124,0.07,0.126,0.07,0.132,0.084,0.134,0.084,1,0,9
0.1474201474201474,0.0368550368550368,0.1474201474201474,0.0761670761670761,0.1621621621621621,0.0884520884520884,0.1351351351351351,0.0221130221130221,0.1498771498771498,0.0343980343980344,1,0,9
0.1424581005586592,0.0363128491620111,0.1564245810055866,0.0782122905027933,0.1396648044692737,0.0363128491620111,0.1787709497206704,0.0837988826815642,0.1229050279329608,0.0251396648044692,1,0,9
0.1304347826086956,0.0434782608695652,0.1614906832298136,0.0807453416149068,0.1273291925465838,0.0434782608695652,0.186335403726708,0.0807453416149068,0.1055900621118012,0.0403726708074534,1,0,9
0.1133333333333333,0.06,0.1566666666666666,0.0866666666666666,0.11,0.06,0.1833333333333333,0.0766666666666666,0.0866666666666666,0.0666666666666666,1,0,9
0.0833333333333333,0.0771604938271604,0.1512345679012345,0.0679012345679012,0.0648148148148148,0.0895061728395061,0.1820987654320987,0.1265432098765432,0.0833333333333333,0.074074074074074,1,0,9
0.075,0.103125,0.121875,0.09375,0.121875,0.096875,0.071875,0.10625,0.134375,0.075,1,0,9
0.0678466076696165,0.1238938053097345,0.1091445427728613,0.103244837758112,0.0678466076696165,0.1268436578171091,0.1120943952802359,0.079646017699115,0.0619469026548672,0.1474926253687315,1,0,9
0.0682414698162729,0.1338582677165354,0.0944881889763779,0.1023622047244094,0.0682414698162729,0.1364829396325459,0.0892388451443569,0.0839895013123359,0.0682414698162729,0.1548556430446194,1,0,9
0.0794871794871794,0.1512820512820512,0.0923076923076923,0.1128205128205128,0.0948717948717948,0.1128205128205128,0.082051282051282,0.0948717948717948,0.0846153846153846,0.0948717948717948,1,0,9
0.0807453416149068,0.1325051759834368,0.0807453416149068,0.0993788819875776,0.0683229813664596,0.0890269151138716,0.0910973084886128,0.144927536231884,0.0786749482401656,0.134575569358178,1,0,9
0.0993788819875776,0.1366459627329192,0.0890269151138716,0.1055900621118012,0.1014492753623188,0.1366459627329192,0.072463768115942,0.1014492753623188,0.0952380952380952,0.062111801242236,1,0,9
0.111328125,0.126953125,0.091796875,0.103515625,0.11328125,0.126953125,0.076171875,0.103515625,0.083984375,0.0625,1,0,9
0.1217228464419475,0.1142322097378277,0.097378277153558,0.099250936329588,0.1235955056179775,0.1142322097378277,0.0823970037453183,0.1048689138576779,0.0767790262172284,0.0655430711610486,1,0,9
0.127208480565371,0.0954063604240282,0.0883392226148409,0.1007067137809187,0.0706713780918728,0.0671378091872791,0.1378091872791519,0.0883392226148409,0.127208480565371,0.097173144876325,1,0,9
0.131578947368421,0.0807017543859649,0.1052631578947368,0.0842105263157894,0.1052631578947368,0.0859649122807017,0.1333333333333333,0.0789473684210526,0.0982456140350877,0.0964912280701754,1,0,9
0.1433962264150943,0.0698113207547169,0.1169811320754717,0.0830188679245283,0.1433962264150943,0.0679245283018867,0.1150943396226415,0.0981132075471698,0.0773584905660377,0.0849056603773584,1,0,9
0.0955631399317406,0.1058020477815699,0.0716723549488054,0.1023890784982935,0.0375426621160409,0.1160409556313993,0.1808873720136518,0.0921501706484641,0.0955631399317406,0.1023890784982935,1,0,10
0.0747126436781609,0.1120689655172413,0.0545977011494252,0.1149425287356321,0.0747126436781609,0.1091954022988505,0.146551724137931,0.0977011494252873,0.1379310344827586,0.0775862068965517,1,0,10
0.0750670241286863,0.1260053619302949,0.0428954423592493,0.1608579088471849,0.0455764075067024,0.1608579088471849,0.1179624664879356,0.0750670241286863,0.0723860589812332,0.1233243967828418,1,0,10
0.0717592592592592,0.125,0.0625,0.136574074074074,0.0578703703703703,0.162037037037037,0.0601851851851851,0.162037037037037,0.0925925925925925,0.0694444444444444,1,0,10
0.0775681341719077,0.1236897274633123,0.0733752620545073,0.1383647798742138,0.0775681341719077,0.1593291404612159,0.0796645702306079,0.0712788259958071,0.0754716981132075,0.1236897274633123,1,0,10
0.0847457627118644,0.1167608286252354,0.0847457627118644,0.1299435028248587,0.096045197740113,0.1468926553672316,0.0696798493408663,0.071563088512241,0.0828625235404896,0.1167608286252354,1,0,10
0.0907534246575342,0.1061643835616438,0.0941780821917808,0.1181506849315068,0.0958904109589041,0.1181506849315068,0.1095890410958904,0.1301369863013698,0.0633561643835616,0.0736301369863013,1,0,10
0.1038062283737024,0.1038062283737024,0.1055363321799307,0.1038062283737024,0.1124567474048442,0.1124567474048442,0.0674740484429065,0.0813148788927335,0.1038062283737024,0.1055363321799307,1,0,10
0.1100164203612479,0.090311986863711,0.1198686371100164,0.0952380952380952,0.1379310344827586,0.0952380952380952,0.0689655172413793,0.0821018062397372,0.1083743842364532,0.0919540229885057,1,0,10
0.1189279731993299,0.0804020100502512,0.1306532663316583,0.0820770519262981,0.1474036850921273,0.0753768844221105,0.0770519262981574,0.0871021775544388,0.1189279731993299,0.0820770519262981,1,0,10
0.1346863468634686,0.07380073800738,0.1476014760147601,0.0719557195571955,0.1346863468634686,0.0756457564575645,0.088560885608856,0.0830258302583025,0.0940959409594096,0.0959409594095941,1,0,10
0.1373307543520309,0.0618955512572533,0.1586073500967117,0.0367504835589942,0.1605415860735009,0.0367504835589942,0.1063829787234042,0.0986460348162475,0.1392649903288201,0.0638297872340425,1,0,10
0.1487964989059081,0.0547045951859956,0.1575492341356674,0.0437636761487965,0.1597374179431072,0.0196936542669584,0.161925601750547,0.0196936542669584,0.1269146608315098,0.1072210065645514,1,0,10
0.1501210653753026,0.0484261501210653,0.1549636803874092,0.0314769975786924,0.1501210653753026,0.0072639225181598,0.1476997578692493,0.1089588377723971,0.1525423728813559,0.0484261501210653,1,0,10
0.1504178272980501,0.0473537604456824,0.1504178272980501,0.0278551532033426,0.1337047353760445,0.0027855153203342,0.1727019498607242,0.1142061281337047,0.1532033426183844,0.0473537604456824,1,0,10
0.1503267973856209,0.0555555555555555,0.1405228758169934,0.0326797385620915,0.1437908496732026,0.0326797385620915,0.1143790849673202,0.0098039215686274,0.2026143790849673,0.1176470588235294,1,0,10
0.1217948717948717,0.0608974358974358,0.125,0.0608974358974358,0.1089743589743589,0.0448717948717948,0.1923076923076923,0.1025641025641025,0.125,0.0576923076923076,1,0,10
0.1138790035587188,0.0854092526690391,0.092526690391459,0.0747330960854092,0.0533807829181494,0.0747330960854092,0.2028469750889679,0.1032028469750889,0.1174377224199288,0.0818505338078291,1,0,10
0.0955631399317406,0.1058020477815699,0.0716723549488054,0.1023890784982935,0.0375426621160409,0.1160409556313993,0.1808873720136518,0.0921501706484641,0.0955631399317406,0.1023890784982935,1,0,10
0.0747126436781609,0.1120689655172413,0.0545977011494252,0.1149425287356321,0.0747126436781609,0.1091954022988505,0.146551724137931,0.0977011494252873,0.1379310344827586,0.0775862068965517,1,0,10
0.0750670241286863,0.1260053619302949,0.0428954423592493,0.1608579088471849,0.0455764075067024,0.1608579088471849,0.1179624664879356,0.0750670241286863,0.0723860589812332,0.1233243967828418,1,0,10
0.0717592592592592,0.125,0.0625,0.136574074074074,0.0578703703703703,0.162037037037037,0.0601851851851851,0.162037037037037,0.0925925925925925,0.0694444444444444,1,0,10
0.0775681341719077,0.1236897274633123,0.0733752620545073,0.1383647798742138,0.0775681341719077,0.1593291404612159,0.0796645702306079,0.0712788259958071,0.0754716981132075,0.1236897274633123,1,0,10
