,budget,vote_count,vote_average,popularity,runtime,revenue,profitable,Foreign,Action,Western,Adventure,Fantasy,Comedy,Thriller,Horror,Drama,Crime,Family,Science Fiction,Animation,Documentary,History,Mystery,TV Movie,Romance,Music,War
696,7.477121269196145,2.858537197569639,7.1,1.522025256822652,2.0569048513364727,7.729595831756015,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
697,7.477121269196145,2.885361220031512,6.2,1.536483722343408,2.0569048513364727,7.877981314180119,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
698,7.477121269196145,3.354876422516234,6.5,1.8749904676211377,1.9822712330395684,7.8227307343615955,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
699,7.477121269196145,2.5563025007672873,3.7,1.064794736375068,1.9294189257142926,7.927610708804498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,7.477121269196145,3.1017470739463664,6.5,1.5077476217707333,2.0492180226701815,7.80469867112382,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,7.477121269196145,2.5563025007672873,5.7,1.3295088899627852,1.99563519459755,7.558232937673796,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
702,7.477121269196145,3.165541076722373,5.8,1.811900209521456,2.0043213737826426,7.915897110462392,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
703,7.477121269196145,3.121887985103681,6.4,1.69229861346832,2.0293837776852097,7.801902608152804,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
704,7.477121269196145,2.413299764081252,6.8,1.3041396976228241,1.806179973983887,7.160168322992708,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
705,7.477121269196145,2.531478917042255,5.8,1.323523629848476,2.037426497940624,8.035867058609952,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
706,7.477121269196145,2.660865478003869,5.7,1.4580427223649037,2.0969100130080562,7.731667333956641,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,7.477121269196145,2.957128197676813,6.9,1.5492693514844231,2.1271047983648077,7.708834192560869,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
708,7.477121269196145,2.661812685537261,4.8,1.2277669358941699,1.9444826721501687,7.492344216567368,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
709,7.477121269196145,3.091315159697223,6.6,1.327092165002359,2.0530784434834195,8.012077637545508,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
710,7.5440680567586895,2.100370545117563,6.8,1.1392240353254934,2.103803720955957,7.401818141574719,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
711,7.414973364674451,2.8273692730538253,5.5,1.3843153601721758,2.0211892990699383,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
712,7.477121269196145,2.3820170425748683,6.3,1.068319544478945,2.1172712956557644,7.493434753224893,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
713,7.477121269196145,1.8388490907372552,5.0,0.7285503471077343,1.9867717342662448,7.186642728288492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
714,7.230448946925008,2.7810369386211318,6.0,1.2849004202422312,2.0293837776852097,7.3965870390870085,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
715,7.477121269196145,3.1027766148834415,5.7,1.6520804939665388,2.03342375548695,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
716,7.477121269196145,2.12057393120585,4.8,1.0679785758677833,1.9395192526186185,7.131035471570072,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
717,7.477121269196145,2.2095150145426308,6.7,0.8665219129186461,2.037426497940624,7.269939673995524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,7.477121269196145,2.113943352306837,7.2,0.7747165493417124,2.130333768495006,6.927077757402504,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
719,7.477121269196145,2.73559889969818,5.5,1.3797752446102438,1.9637878273455553,7.7966898082763425,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
720,7.477121269196145,2.187520720836463,5.8,0.9712572423473093,2.037426497940624,7.2599666435701335,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
721,7.477121269196145,2.890421018800914,7.0,1.5626915184459191,2.2068258760318495,7.167665635120068,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
722,7.477121269196145,1.6232492903979006,5.0,0.7045976270908447,2.100370545117563,5.034824907381854,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
723,7.477121269196145,2.4578818967339924,6.4,1.1543915900342854,2.113943352306837,6.4027607489018745,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,7.477121269196145,0.9030899869919435,6.4,0.559379169469422,1.9344984512435677,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725,7.278753623810433,3.3500540935790304,5.6,1.8276453823374124,1.9242792860618816,8.148456481479899,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
726,7.462398012874628,2.635483746814912,5.5,1.3335498405242503,1.9637878273455553,7.895622838895576,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,7.447158046852736,3.5336449787987627,7.4,1.973044724452507,1.9590413923210936,8.702473808632696,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
728,7.447158046852736,3.1322596895310446,7.7,1.797699058040449,2.1702617153949575,8.304565902345885,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
729,7.447158046852736,3.4443571256560275,7.1,1.8323605630329687,2.0755469613925306,8.522444234810507,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,7.462398012874628,2.5943925503754266,6.6,1.3061515825969143,2.0453229787866576,7.689335093625697,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
731,7.447158046852736,3.4163075870598827,7.3,1.7672929775586719,2.1172712956557644,8.12498164386921,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
732,0.0,2.1072099696478683,6.2,1.1095839797695182,2.0827853703164503,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
733,7.447158046852736,3.0073209529227447,6.8,1.6582922037080543,2.0086001717619175,8.010114926441357,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
734,7.447158046852736,2.6910814921229687,6.3,1.4328209643990846,2.1072099696478683,8.290730712770735,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,7.447158046852736,2.515873843711679,6.1,1.2251786118133052,2.0211892990699383,7.966615915849431,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,7.447158046852736,2.7259116322950483,5.6,1.4156306894633608,1.9242792860618816,7.607963450541057,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,7.447158046852736,2.693726948923647,6.1,1.3644750106228585,1.9138138523837167,8.002831685682143,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
738,7.447158046852736,3.1332194567324945,7.7,1.5750010350276957,2.1335389083702174,8.083316062470024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
739,7.447158046852736,3.545307116465824,7.9,1.9779801335486227,2.0718820073061255,7.520347511109607,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
740,7.447158046852736,2.4727564493172123,4.8,1.1506092458703265,1.99563519459755,7.146463956595479,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
741,7.447158046852736,2.292256071356476,5.8,1.143688964137403,2.037426497940624,6.8452383565040655,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742,7.447158046852736,2.8068580295188172,5.5,1.4683037215115315,2.037426497940624,7.214163512171111,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
743,7.439332709622789,2.722633922533812,6.2,1.4254309002461982,2.12057393120585,8.273001274379975,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744,7.477121269196145,3.084576277934331,6.2,1.371570447401266,2.113943352306837,8.34059583162181,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
745,7.477121269196145,2.7774268223893115,7.1,1.3995269709047824,2.041392685158225,7.980979441043683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746,7.176091288008646,2.3729120029701067,6.9,1.1327840172792576,1.968482948553935,7.694341076363465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
747,7.439332709622789,2.3138672203691533,6.2,1.1380206468271998,2.0827853703164503,7.393551882345816,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
748,7.431363780243968,2.783903579272735,6.6,1.465798860931507,2.0086001717619175,8.110589713665872,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
749,7.477121269196145,2.4608978427565478,6.3,1.2479319450792872,2.1172712956557644,7.187382175720878,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
750,0.0,2.598790506763115,6.7,1.2920711687932978,2.0453229787866576,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
751,7.397940026043816,2.0827853703164503,6.7,0.8228298086564926,2.041392685158225,7.046799493040924,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
752,7.431363780243968,2.751279103983342,6.1,1.3965128677723766,2.041392685158225,7.462398012874628,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
753,7.431363780243968,2.5237464668115646,6.3,1.25992005055909,2.0293837776852097,7.325286346245394,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
754,7.397940026043816,2.1072099696478683,5.2,0.9692541867677678,2.0211892990699383,6.82434865380979,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
755,7.414973364674451,2.89707700320942,5.2,1.5085348766084614,1.9637878273455553,8.263146192237816,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
756,7.414973364674451,3.2975416678181597,6.2,1.5963081882244055,2.0681858617461617,8.039212742299133,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,7.431363780243968,3.060320028688285,6.6,1.6317723285033419,2.0492180226701815,8.006999891935545,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,7.414973364674451,2.7993405494535817,5.2,1.5049002414890118,2.0043213737826426,7.831989102520796,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
759,7.397940026043816,3.1970047280230456,6.1,1.5171157902913026,2.1172712956557644,7.935382763664248,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
760,7.414973364674451,2.161368002234975,5.2,1.0764808939625032,2.0043213737826426,7.459678846732828,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,7.414973364674451,3.0382226383687185,6.3,1.826705931226876,2.0681858617461617,7.484630446524224,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
762,7.477121269196145,2.9370161074648142,6.9,1.5929692821465373,2.1072099696478683,8.786680042252664,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,7.518513953038326,3.4895366294820955,7.8,1.7138709091673707,2.0681858617461617,8.43129657038782,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764,7.399673738783607,2.1583624920952498,6.1,1.058630633728942,2.12057393120585,7.469917182290422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
765,7.342422700562864,3.6364878963533656,8.3,2.0231262736108944,2.292256071356476,8.506999343402251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
766,7.397940026043816,3.281260687055013,7.8,1.6353983774423801,2.167317334748176,8.09437372464887,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,7.397940026043816,3.3525683861793087,6.4,1.6807197348202074,1.9344984512435677,8.232396387893779,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
768,7.397940026043816,3.1245042248342823,6.1,1.598668208846897,2.03342375548695,8.169616958227488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769,7.778151257621885,3.04688519083771,7.0,1.6195743584651776,1.9867717342662448,8.13857760324895,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
770,0.0,1.5563025007672873,7.0,0.8046269728640966,2.0043213737826426,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
771,7.397940026043816,3.161966616364075,6.4,1.6950688217544223,2.0718820073061255,7.888057739558917,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
772,7.397940026043816,3.495405563146193,8.2,1.8105970378828702,2.164352855784437,7.670583460015631,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
773,7.397940026043816,2.8870543780509568,6.1,1.5100742829059508,2.041392685158225,7.800029366126773,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
774,7.397940026043816,2.724275869600789,5.6,1.4287513298460415,1.9912260756924949,7.847837479512844,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
775,7.397940026043816,2.4149733479708178,6.6,1.262746048740723,2.0969100130080562,7.583285261395669,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
776,7.397940026043816,3.2550311633455515,6.4,1.7388713783499166,1.9777236052888478,7.825948106355552,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
777,7.397940026043816,2.6483600109809315,5.5,1.3565886212182716,2.0086001717619175,7.7722639607916495,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
778,7.397940026043816,2.9020028913507296,7.1,1.4847756934607925,2.060697840353612,7.820346158593019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
779,7.397940026043816,2.73559889969818,5.7,1.3733249935759528,2.0492180226701815,7.5929661112457945,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
780,7.361727854899962,2.8208579894397,7.2,1.482385456689449,2.0293837776852097,7.664198063366911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
781,7.397940026043816,2.7126497016272113,6.2,1.4133570737568912,1.9912260756924949,7.372543819176987,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
782,7.397940026043816,2.534026106056135,5.4,1.192070908696257,2.0,7.568121536513079,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
783,7.477121269196145,2.776701183988411,5.4,1.3542237424763202,2.0644579892269186,7.522881333667736,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
784,7.397940026043816,2.9885589568786157,6.7,1.5296171352590011,2.12057393120585,7.633195622863464,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
785,7.447158046852736,2.123851640967086,4.9,0.971447583814102,1.9637878273455553,7.005457608676871,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
786,7.397940026043816,2.1398790864012365,6.2,1.0072898209635468,2.089905111439398,7.18973731686038,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
787,7.397940026043816,2.8488047010518036,7.1,1.4884998672282115,2.0,7.04139272463954,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,7.397940026043816,3.1048284036536553,7.7,1.723579005647486,2.1492191126553797,7.362804984501843,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
789,7.397940026043816,1.919078092376074,6.1,0.6991939556776974,2.0569048513364727,7.049494448425447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
790,7.397940026043816,2.161368002234975,5.5,0.928060527389273,2.0453229787866576,7.01386658886408,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
791,7.505149991891608,3.036628895362161,6.8,1.624029615870766,2.0492180226701815,7.441464277796959,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792,7.397940026043816,2.0755469613925306,3.5,0.9035357785500555,1.9822712330395684,6.381191098163353,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
793,7.397940026043816,2.8686444383948255,7.0,1.322455714057525,1.9084850188786497,7.440957386772213,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
794,7.130333800664967,2.848189116991399,7.7,1.4921771632209513,2.0969100130080562,7.284563235488632,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
795,7.397940026043816,2.5809249756756194,7.1,1.2116282834105379,2.1903316981702914,7.6860234550799875,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
796,7.397940026043816,2.4800069429571505,5.5,1.1934905877530348,2.1398790864012365,6.9437080986707,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
797,7.380211259807209,2.9222062774390163,6.5,1.4975551485390695,2.012837224705172,8.19234755490907,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
798,7.380211259807209,2.733999286538387,6.6,1.4099611741312186,1.9637878273455553,7.939795465908054,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,7.380211259807209,2.858537197569639,6.1,1.4521923954722404,2.012837224705172,7.624334826919126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,7.380211259807209,2.8709888137605755,5.9,1.3363033997275602,1.9731278535996986,7.837142293508055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,7.380211259807209,1.6989700043360187,4.7,0.6141596598242883,2.03342375548695,7.092454338430018,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
802,7.380211259807209,2.1522883443830563,5.0,0.983663491444473,1.954242509439325,7.4850324809824285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
803,7.380211259807209,2.7649229846498886,5.3,1.386389067117002,1.9493900066449128,7.920061549771022,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
804,7.372912021372414,3.5503506723016156,7.2,1.7656735755615662,1.9493900066449128,8.010263409051745,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
805,7.255272529230776,3.7693773260761385,8.2,1.9004645198816528,2.0969100130080562,8.73110505202256,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
806,7.096910047751614,2.9595183769729982,6.5,1.328735640101979,2.0086001717619175,7.88077394395635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
807,7.361727854899962,3.2528530309798933,6.7,1.2898831832280504,2.037426497940624,7.725810883882484,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
808,7.361727854899962,3.612571954065176,7.9,1.7378473053250039,2.103803720955957,7.675331466538931,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
809,7.361727854899962,1.8260748027008264,5.9,0.9989885673222287,2.060697840353612,7.2707630322103896,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
810,7.361727854899962,2.7041505168397992,5.6,1.4354932064935686,1.9731278535996986,7.523390134179227,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
811,7.361727854899962,1.919078092376074,6.1,1.1420588008665074,1.99563519459755,6.871265026042867,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
812,7.361727854899962,2.4183012913197452,6.6,1.222095089741875,2.0969100130080562,7.470436821302218,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
813,0.0,2.392696953259666,6.6,0.974354572221637,2.0453229787866576,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
814,7.361727854899962,1.7634279935629373,6.5,0.9482604957855288,2.146128035678238,6.766239912913808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
815,7.397940026043816,3.1283992687178066,6.5,1.5583458551986193,2.0211892990699383,7.976256409877492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
816,7.356025876325038,2.9556877503135057,6.7,1.6116255860646036,1.9867717342662448,7.581147013228897,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
817,7.352182537413339,2.635483746814912,6.8,1.3635421487499064,2.0530784434834195,7.190892388511055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
818,7.361727854899962,3.2016701796465816,6.5,1.764254507623175,2.0791812460476247,8.568066311066687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
819,7.342422700562864,2.6324572921847245,6.0,1.3364439628685505,2.0453229787866576,8.169911039519162,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,7.342422700562864,3.400192488592576,6.6,1.9181836607768188,2.0863598306747484,7.980950319181393,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
821,7.342422700562864,2.505149978319906,6.1,1.2720528962955828,2.037426497940624,7.759509785609975,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
822,7.342422700562864,2.4800069429571505,6.0,1.2735225294227186,2.037426497940624,7.549307738012544,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
823,7.342422700562864,3.1172712956557644,5.7,1.6021271606323786,2.0293837776852097,7.80378242101874,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
824,7.397940026043816,2.7481880270062002,5.2,1.4150186959692614,1.9867717342662448,7.861114076886052,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
825,6.301030212811168,2.3521825181113627,5.5,1.2472083821260993,2.0043213737826426,7.1583625222545875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
826,7.342422700562864,2.285557309007774,5.2,1.1285664915967717,2.0253058652647704,6.976795464072442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
827,7.397940026043816,2.7007037171450192,6.5,1.300189322149667,2.0791812460476247,7.968444822362713,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
828,6.954242557694265,2.6972293427597176,6.9,1.330623848003248,1.9590413923210936,1.6720978579357175,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
829,7.322219315414609,3.6760531246518715,6.9,1.8102323364787767,2.089905111439398,8.313316022996634,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
830,7.322219315414609,2.552668216112193,7.5,1.2729313392313477,2.093421685162235,7.6145891477338985,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
831,0.0,1.3617278360175928,7.0,0.4675376657408661,2.130333768495006,7.568201735804683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
832,7.301030017378705,2.6972293427597176,6.4,1.4347963700567423,2.0644579892269186,7.619379620047735,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,7.477121269196145,2.924795995797912,6.6,1.5396988771804763,2.1072099696478683,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
834,7.322219315414609,2.4424797690644486,6.3,1.1716642149407017,1.9637878273455553,5.987137372667674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
835,7.255272529230776,3.586024382386976,7.7,1.839852447651579,2.0644579892269186,8.5909821634276,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,7.579783608045612,2.1789769472931693,5.0,1.0278678012562101,1.9590413923210936,7.475782812352361,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
837,7.113943385714103,3.490379920003179,7.4,1.707360719015759,2.0530784434834195,8.50242731391463,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
838,7.5440680567586895,3.150756439860309,6.7,1.6440181051241374,2.037426497940624,8.118208326990247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,7.301030017378705,2.9708116108725178,6.7,1.6222547659622202,2.0644579892269186,8.248569548004708,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,7.301030017378705,3.408748606184244,7.6,1.7336939310913841,2.0453229787866576,8.317948641020513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
841,7.301030017378705,3.09795107099415,6.3,1.6386120001812965,2.0043213737826426,8.26466691486586,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,7.301030017378705,2.2833012287035497,4.6,1.1012048983194729,1.954242509439325,7.82732312681356,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
843,7.301030017378705,3.4292676664331685,7.8,1.6284255931756844,2.110589710299249,7.946189221042544,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
844,7.301030017378705,2.4533183400470375,5.2,1.1733886199808814,2.012837224705172,7.592663427581764,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
845,7.301030017378705,2.499687082618404,4.2,1.2592363346218887,1.919078092376074,7.906054044290989,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846,7.505149991891608,2.82020145948564,6.6,1.4394775660959678,1.99563519459755,7.7067811130419255,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
847,7.301030017378705,2.787460474518415,7.1,1.5039227075700194,2.110589710299249,7.737085925189869,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
848,7.278753623810433,2.5171958979499744,6.0,1.2781104376849222,2.037426497940624,7.548846360140118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0.0,2.225309281725863,5.4,0.9505803901170656,2.0086001717619175,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
